ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ck8aci80d466i08268lofk16i,ck8393qjsb7700go675nj9x2m,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Faefb094b-d36d-1630-2578-26d92a39219d-img_820.jpg?Expires=1587239109065&KeyName=labelbox-assets-key-1&Signature=H5ZPvupXJ370R7RcjDOz9aByNfI,"{""objects"":[{""featureId"":""ck8aci7562tc60yatcfbyuo52"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8aci7562tc60yatcfbyuo52?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585323208000,1585323208000,95.93,img_820.jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8aci80d466i08268lofk16i
ck8acisoybh7t0813wwezkh6i,ck8393qjbb6wo0go62h7m761m,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F3d79ebd7-65ce-62dc-24c6-c829cd19a752-img_12.jpg?Expires=1587239109066&KeyName=labelbox-assets-key-1&Signature=3bmZg8IhV61xSICXNVYfgXX9Jfk,"{""objects"":[{""featureId"":""ck8acirxa2tdi0yat1ptzm5c9"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8acirxa2tdi0yat1ptzm5c9?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585323235000,1585323235000,26.327,img_12.jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8acisoybh7t0813wwezkh6i
ck8ad0tfklg2y0832lnbw0baq,ck8393qjsb7680go6bdg3blnd,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fc5c5561c-49a8-755b-2cbf-57609fb3d1ba-img_813.jpg?Expires=1587239109069&KeyName=labelbox-assets-key-1&Signature=utOg5PHdeytUYYa5ZCgQFx9-czg,"{""objects"":[{""featureId"":""ck8ad0s7v2u5p0yat5byicnsp"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8ad0s7v2u5p0yat5byicnsp?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585324076000,1585324076000,57.055,img_813.jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8ad0tfklg2y0832lnbw0baq
ck8ad1mhebj8z0863x46yjs3e,ck8393qjgb72o0go6979r8ixg,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fdea3bedc-ec1b-cc6c-6f8a-e5e179568f6a-img_431.jpg?Expires=1587239109069&KeyName=labelbox-assets-key-1&Signature=rENDk6c8f_61EYD0PMFPTK5iEwo,"{""objects"":[{""featureId"":""ck8ad1kyp04hm0zcdnea9utbl"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8ad1kyp04hm0zcdnea9utbl?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585324113000,1585324117000,37.129,img_431.jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8ad1mhebj8z0863x46yjs3e
ck8ad1oi5ware08308ojfufrr,ck8393qjab6vw0go63som610b,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F26a9ac07-08a1-4738-0e42-2f805566d4e1-img_5.jpg?Expires=1587239109070&KeyName=labelbox-assets-key-1&Signature=XQZlsW9Y68aLB5n8NM5UfiUyBB4,{},,Smoke Detection,1585324116000,1585324116000,2.164,img_5.jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8ad1oi5ware08308ojfufrr
ck8ad2kd34i4i08269r01av01,ck8393qjdb6zg0go6048nhl1f,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F37766a17-4c0a-4874-a097-d59765f0d4a6-img_71.jpg?Expires=1587239109070&KeyName=labelbox-assets-key-1&Signature=C8qgxZ-EJlPEei2OEuyj3iEPx44,"{""objects"":[{""featureId"":""ck8ad2i1b2xw90zad9vjl14nw"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8ad2i1b2xw90zad9vjl14nw?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585324157000,1585324157000,39.027,img_71.jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8ad2kd34i4i08269r01av01
ck8ad3kcrppnp0983hr0a0fop,ck8393qjdb6zs0go64y7c6eyt,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F729f1054-6988-1150-3ac2-1e4598b4556f-img_74.jpg?Expires=1587239109072&KeyName=labelbox-assets-key-1&Signature=Nj_ResawDMM06B_yQLs7D7Mh7XQ,"{""objects"":[{""featureId"":""ck8ad3jjt2ua10yatuu1k609n"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8ad3jjt2ua10yatuu1k609n?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585324204000,1585324204000,39.686,img_74.jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8ad3kcrppnp0983hr0a0fop
ck8adqj03c7740813i9vmmq07,ck8393qjbb6w80go69d90caxo,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fce7d56c4-3d0e-3266-1ed3-d091882c6962-img_8.jpg?Expires=1587239109073&KeyName=labelbox-assets-key-1&Signature=llAolwQt-XXZZjKOJ6LNCMUCuaw,"{""objects"":[{""featureId"":""ck8adqhyv2v560yatzgkc35mm"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8adqhyv2v560yatzgkc35mm?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585325275000,1585325275000,46.949,img_8.jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8adqj03c7740813i9vmmq07
ck8adqkwv9lzm08117wmqo1a3,ck8393qjhb73c0go60ntd3tmz,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F658db850-159f-5990-580e-b17c58da8f59-img_455.jpg?Expires=1587239109073&KeyName=labelbox-assets-key-1&Signature=8C6UH8sVXpeR7aS5W7nuHsVaECo,{},,Smoke Detection,1585325278000,1585325278000,1.964,img_455.jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8adqkwv9lzm08117wmqo1a3
ck8adqo3uq4c90983h1us7c2m,ck8393qjbb6wk0go6bsgl3n7n,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F5049dbd3-0eb5-e5ae-b66f-750d7de98155-img_11.jpg?Expires=1587239109074&KeyName=labelbox-assets-key-1&Signature=FVpHRD_z0tKPfNvNwwXKhsTjVpM,{},,Smoke Detection,1585325282000,1585325282000,3.377,img_11.jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8adqo3uq4c90983h1us7c2m
ck8adqp02c7d70813zp5pagib,ck8393qjbb6ww0go6hzdwd4jl,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fba2122ed-98af-76ab-e0d6-5d2797e27048-img_14.jpg?Expires=1587239109075&KeyName=labelbox-assets-key-1&Signature=DSlcoE2vqin1Lbi9Li8i8RVoWEE,{},,Smoke Detection,1585325283000,1585444766000,2.963,img_14.jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8adqp02c7d70813zp5pagib
ck8adqpsclweb0832agcpkhof,ck8393qjbb6xk0go67e997q26,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F37ad1936-16ab-b521-9006-95ea1b69ab32-img_20.jpg?Expires=1587239109075&KeyName=labelbox-assets-key-1&Signature=Ss02t0wA7xr_bv-jhTLedoP1dK4,{},,Smoke Detection,1585325284000,1585325284000,0.473,img_20.jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8adqpsclweb0832agcpkhof
ck8adqqhlc7el0813wd40ozqr,ck8393qjcb6xw0go65ejmgm5l,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F14d261aa-5ff5-a81b-1ccb-bb41d6d5b00e-img_23.jpg?Expires=1587239109076&KeyName=labelbox-assets-key-1&Signature=bf-9DsPxMeoSmOHlT0uHfIy1zOY,{},,Smoke Detection,1585325285000,1585325285000,0.4,img_23.jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8adqqhlc7el0813wd40ozqr
ck8adqrc3q4ez09836kyld5k4,ck8393qjgb72s0go61k7f1jfm,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Ffc4d6d63-0ee2-72c7-580a-28caec2e0262-img_432.jpg?Expires=1587239109077&KeyName=labelbox-assets-key-1&Signature=NhocpZPgkmr8jjdZDsnFzRpe6bM,{},,Smoke Detection,1585325286000,1585325286000,0.598,img_432.jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8adqrc3q4ez09836kyld5k4
ck8adqscb9m5u08114st6kf67,ck8393qjhb7440go6baoj70nm,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F914712b1-9305-3a2f-46b4-47e530edbe5b-img_506.jpg?Expires=1587239109077&KeyName=labelbox-assets-key-1&Signature=iJte0o5hBbUBMd4VsR75RmPtjjQ,{},,Smoke Detection,1585325287000,1585325287000,0.603,img_506.jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8adqscb9m5u08114st6kf67
ck8adqt0f4xj008262u0pf6s5,ck8393qjbb6xc0go6hsgs6tqo,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fa2e86737-f202-7f26-3d15-d58480f0686a-img_18.jpg?Expires=1587239109078&KeyName=labelbox-assets-key-1&Signature=qK8hRCP47cojigIiBYOb-9IS7TY,{},,Smoke Detection,1585325288000,1585325288000,0.46,img_18.jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8adqt0f4xj008262u0pf6s5
ck8adqtsrc7i00813vow5pm5k,ck8393qjgb72w0go6d2kh9qcs,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fac28ed5e-076f-39b6-8e22-5d3614661876-img_433.jpg?Expires=1587239109078&KeyName=labelbox-assets-key-1&Signature=7TKpCPTv88upFSu0-HaHDs_yNe4,{},,Smoke Detection,1585325289000,1585325289000,0.596,img_433.jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8adqtsrc7i00813vow5pm5k
ck8adquh7bz8p0863z2nf6coh,ck8adlj1wbou90ent5orwhe4a,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F4bc4647f-45f7-920d-b428-f829fe35e9c1-%5Bwww.google.com%5D%5B6256%5D.jpg?Expires=1587239109083&KeyName=labelbox-assets-key-1&Signature=1UTIIe7SJM1b1A3F3mmhbg3BmxE,{},,Smoke Detection,1585325290000,1585325290000,0.432,[www.google.com][6256].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8adquh7bz8p0863z2nf6coh
ck8adqw62q4kv0983z2p7bnsd,ck8adlj1zboxt0entfibe55kg,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Ff42ae18e-1a1c-7a88-6cfb-77478b02086c-%5Bwww.google.com%5D%5B24340%5D.jpg?Expires=1587239109084&KeyName=labelbox-assets-key-1&Signature=i_OKLAJNJ0IrK7JHHTYmmYlRCbo,{},,Smoke Detection,1585325292000,1585325292000,1.738,[www.google.com][24340].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8adqw62q4kv0983z2p7bnsd
ck8adrcpzq4y509830rawq1pe,ck8adlj24bp1d0ent6fgx5dqy,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F6b9f1060-29ea-a0c5-f4f6-7993186573ef-%5Bwww.google.com%5D%5B41948%5D.jpg?Expires=1587239109084&KeyName=labelbox-assets-key-1&Signature=-CGavo5gBuQWbZvlJ9fOXf5vcyc,"{""objects"":[{""featureId"":""ck8adrbmd05fp0zcdz5wd5u7i"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8adrbmd05fp0zcdz5wd5u7i?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585325314000,1585325314000,20.933,[www.google.com][41948].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8adrcpzq4y509830rawq1pe
ck8adrtkiq5780983s7pstvyb,ck8adlj26bp4x0ent6olt12kh,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F45aedefc-6429-4c48-59e8-bb3582598ce7-%5Bwww.google.com%5D%5B61919%5D.jpg?Expires=1587239109085&KeyName=labelbox-assets-key-1&Signature=kEKdxOFl5A7awEagsYLDMbPFbEM,"{""objects"":[{""featureId"":""ck8adrsdk2v750yatrlemzfda"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8adrsdk2v750yatrlemzfda?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585325335000,1585325335000,21.031,[www.google.com][61919].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8adrtkiq5780983s7pstvyb
ck8adspm3wrfm0830fp73tvd3,ck8adlj28bp8h0entbvqi9vi5,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fb724a867-1308-76ae-2f80-78c35c1e95f1-%5Bwww.google.com%5D%5B75714%5D.jpg?Expires=1587239109085&KeyName=labelbox-assets-key-1&Signature=KGA2wUitbZZpJKKOZzlP4feQzgY,"{""objects"":[{""featureId"":""ck8adsoor2yw10zadzp41s4mx"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8adsoor2yw10zadzp41s4mx?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585325377000,1585325377000,39.079,[www.google.com][75714].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8adspm3wrfm0830fp73tvd3
ck8bsvdjtc2ev09326iv8qgad,ck8adlj2cbpc10ent3geu8c2n,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F33f03329-0e58-1737-ccb7-909b80091385-%5Bwww.google.com%5D%5B92072%5D.jpg?Expires=1587239109086&KeyName=labelbox-assets-key-1&Signature=RWRdRNM0JsXxK7hqtvEEl8N1wI0,{},,Smoke Detection,1585411162000,1585411162000,31.957,[www.google.com][92072].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8bsvdjtc2ev09326iv8qgad
ck8bsxodqubvh0863yqu4fzlp,ck8adlj1wboul0entd4neciqb,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F81c5c567-5342-8d76-b3c6-fc37791fbbb4-%5Bwww.google.com%5D%5B8335%5D.jpg?Expires=1587239109086&KeyName=labelbox-assets-key-1&Signature=J6YCA6wWCrTG6MBiUINjEzeRSfQ,"{""objects"":[{""featureId"":""ck8bsxmh90da510blbp8wxk6b"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8bsxmh90da510blbp8wxk6b?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585411269000,1585444777000,109.569,[www.google.com][8335].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8bsxodqubvh0863yqu4fzlp
ck8bszb5una2i0826yw30qfsn,ck8adlj1zboy50ent10y95j6a,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F26468bb2-4993-bd0b-20d8-3e4c50ac1dd9-%5Bwww.google.com%5D%5B25891%5D.jpg?Expires=1587239109086&KeyName=labelbox-assets-key-1&Signature=sx00loboyJa9lP7l5E8b36J9hek,"{""objects"":[{""featureId"":""ck8bsz9mu00ak0zbluq462rwu"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8bsz9mu00ak0zbluq462rwu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585411345000,1585411345000,75.316,[www.google.com][25891].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8bszb5una2i0826yw30qfsn
ck8bszek9umgu0813qbqb1rp4,ck8adlj24bp1p0entfemp1iyd,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F3f7c9ef0-cc5b-fe49-20b2-db3d52e87166-%5Bwww.google.com%5D%5B43136%5D.jpg?Expires=1587239109087&KeyName=labelbox-assets-key-1&Signature=RubTiUdHqQQP2Du0H7hz_3zdgA8,{},,Smoke Detection,1585411350000,1585411350000,3.297,[www.google.com][43136].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8bszek9umgu0813qbqb1rp4
ck8bt0qjs8i0e0983okcwaz5r,ck8adlj26bp590ent1qft2ord,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Ff26342b9-ab31-0385-5167-1c892886672e-%5Bwww.google.com%5D%5B63260%5D.jpg?Expires=1587239109087&KeyName=labelbox-assets-key-1&Signature=aqAcYiAoAjJa0lZ6qJrJ-2G-xek,"{""objects"":[{""featureId"":""ck8bt0pgk4hh30za380jqk78j"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8bt0pgk4hh30za380jqk78j?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585411412000,1585411412000,61.677,[www.google.com][63260].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8bt0qjs8i0e0983okcwaz5r
ck8bt34uyf4h30830vykjw3bi,ck8adlj28bp8t0ent380p0m6w,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fc7edcfa0-cd14-67a6-049e-80041300ce65-%5Bwww.google.com%5D%5B76595%5D.jpg?Expires=1587239109088&KeyName=labelbox-assets-key-1&Signature=vQb5mlKO5HP1S2rP5kuSev_htZI,{},,Smoke Detection,1585411524000,1585411524000,111.265,[www.google.com][76595].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8bt34uyf4h30830vykjw3bi
ck8bt381ic4mt0932vj9jirp1,ck8adlj2cbpcd0ent134g12ai,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fb5e2cc49-e439-4258-9ea8-751f13b39b7e-%5Bwww.google.com%5D%5B93159%5D.jpg?Expires=1587239109088&KeyName=labelbox-assets-key-1&Signature=YnWEyJ4AxJyeaQv_cnPnk5Rmaak,{},,Smoke Detection,1585411528000,1585411528000,3.384,[www.google.com][93159].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8bt381ic4mt0932vj9jirp1
ck8bt3uzwc4u90932mecoeg7c,ck8adlj1wboux0entep0bcb6k,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fc7c843d5-975e-e851-70ff-0461b1c131d9-%5Bwww.google.com%5D%5B9089%5D.jpg?Expires=1587239109088&KeyName=labelbox-assets-key-1&Signature=oaTguLlMMd-7VosC22mMJfcRLU4,{},,Smoke Detection,1585411558000,1585411558000,29.162,[www.google.com][9089].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8bt3uzwc4u90932mecoeg7c
ck8bt4n89f4wh08306n3dwtpp,ck8adlj1zboyh0ent66aw54dm,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F6e2ef8b0-908f-5d03-3afe-9e81be1234c4-%5Bwww.google.com%5D%5B29278%5D.jpg?Expires=1587239109089&KeyName=labelbox-assets-key-1&Signature=sVT871LwGoo4Obi7GTIThSe8R6I,{},,Smoke Detection,1585411594000,1585411594000,30.153,[www.google.com][29278].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8bt4n89f4wh08306n3dwtpp
